20170209_1339,28,1947,2327,-380,lnsg1g1n1/2k2r3/ppppps1p1/5ppP1/6bSl/2PP5/PPB1PPP2/7R1/LNSGKG1N1 w 2pl 28,1n1gkgsnl/1r7/2ppp1bpp/5pp2/LsB6/1pPP5/1P1SPPPPP/3R2K2/1N1G1GSNL b 2PL 28,l*8d,**候補手  候補1 時間 00:00.9 深さ 11/23 ノード数 1000054 評価値 -2327 読み筋 △１七香成(15) ▲同　桂(29) △同　角成(35) ▲６八飛(28) △３五馬(17) ▲２三歩成(24) △２五馬(35) ▲６五歩(66) △４七馬(25) ▲４八金(49) △２五馬(47) ▲６四歩(65) △５二銀(43) ▲６三歩成(64) △同　銀(52) ▲４三歩打 △６二飛(42)
20170209_1339,30,1943,2856,-913,lnsg1g1n1/2k2r3/ppppps1p1/5ppP1/6bSl/2PP3l1/PPB1PPP2/3R5/LNSGKG1N1 w 2p 30,1n1gkgsnl/5r3/2ppp1bpp/1L3pp2/LsB6/1pPP5/1P1SPPPPP/3R2K2/1N1G1GSNL b 2P 30,7e5c+,**候補手  候補1 時間 00:00.8 深さ 13/22 ノード数 1005845 評価値 -2856 読み筋 △２四歩(23) ▲１四銀(25) △２九香成(26) ▲５八金(49) △２六角(35) ▲６五歩(66) △３七角成(26) ▲４八金(58) △２六馬(37) ▲６四歩(65) △同　歩(63) ▲同　飛(68) △６三歩打
20170209_1339,32,2708,3085,-377,lnsg1g1n1/2k2r3/ppppps1p1/5ppP1/7Sl/2PP3l1/PPB1+bPP2/2R6/LNSGKG1N1 w 3p 32,1n1gkgsnl/6r2/2pp+B1bpp/1L3pp2/Ls7/1pPP5/1P1SPPPPP/3R2K2/1N1G1GSNL b 3P 32,8g8f,**候補手  候補1 時間 00:00.8 深さ 11/25 ノード数 1002538 評価値 -3085 読み筋 △２九香成(26) ▲５八金(69) △３五馬(57) ▲２三歩成(24) △２五馬(35) ▲２二歩打 △１四馬(25) ▲２一歩成(22) △２三馬(14) ▲６五歩(66) △２八成香(29) ▲６八飛(78) △５六桂打 ▲６六飛(68) △５五銀打 ▲６七飛(66)
20170209_1344,21,278,592,-314,lnsgk2nl/1r7/pppppgbp1/5ps1p/6pP1/2P2P2P/PP1PPSP2/1BK1G2R1/LNSG3NL b - 21,lnsgk2nl/1r7/pppppgbp1/5ps1p/6pP1/2P2P2P/PP1PPSP2/1BK1G2R1/LNSG3NL b - 21,8g8f,**候補手  候補1 時間 00:00.8 深さ 14/28 ノード数 1023718 評価値 592 読み筋 ▲３八飛(28) △４五歩(44) ▲同　歩(46) △８八角成(33) ▲同　銀(79) △４二飛(82) ▲２八飛(38) △６二玉(51) ▲２四歩(25) △同　歩(23) ▲同　飛(28) △２三歩打 ▲２六飛(24) △７二玉(62) ▲３一角打 △３二飛(42) ▲４四歩(45) △５四金(43)
20170209_1344,29,305,691,-386,lnsgk2nl/7r1/1ppppg3/p4psbp/6p2/PPP2P2P/1K1PPSP2/1B2G2R1/LNSG3NL b Pp 29,lnsgk2nl/7r1/1ppppg3/p4psbp/6p2/PPP2P2P/1K1PPSP2/1B2G2R1/LNSG3NL b Pp 29,P*2e,**候補手  候補1 時間 00:00.8 深さ 12/28 ノード数 1006250 評価値 691 読み筋 ▲３六歩(37) △２五歩打 ▲３五歩(36) △同　角(24) ▲４五歩(46) △同　銀(34) ▲２三歩打 △同　飛(22) ▲３八飛(28) △３四金(43) ▲４六歩打 △５四銀(45)
20170209_1344,35,-132,481,-613,lnsgk2nl/7r1/1ppppgb2/p4p2p/6P2/PPP2P1sP/1K1PPS3/1B2G2R1/LNSG3NL b P2p 35,lnsgk2nl/7r1/1ppppgb2/p4p2p/6P2/PPP2P1sP/1K1PPS3/1B2G2R1/LNSG3NL b P2p 35,P*2e,**候補手  候補1 時間 00:00.7 深さ 13/24 ノード数 1009182 評価値 481 読み筋 ▲３六銀(47) △２七歩打 ▲４八飛(28) △６二玉(51) ▲７八銀(79) △７二玉(62) ▲６六歩(67) △３四歩打 ▲同　歩(35) △同　金(43) ▲６七金(58) △３五歩打 ▲４七銀(36) △１五歩(14) ▲同　歩(16) △同　香(11) ▲１六歩打 △同　香(15) ▲同　香(19) △１五歩打 ▲５六銀(47) △１六歩(15)
20170209_1344,37,-48,301,-349,lnsgk2nl/7r1/1ppppgb2/p4p2p/6PP1/PPP2P1sP/1K1PPS1p1/1B2G2R1/LNSG3NL b p 37,lnsgk2nl/7r1/1ppppgb2/p4p2p/6PP1/PPP2P1sP/1K1PPS1p1/1B2G2R1/LNSG3NL b p 37,2h1h,**候補手  候補1 時間 00:00.8 深さ 13/27 ノード数 1012397 評価値 301 読み筋 ▲３八飛(28) △２五飛(22) ▲３四歩(35) △２二角(33) ▲３六銀(47) △２四飛(25) ▲４五歩(46) △３四金(43) ▲４四歩(45) △同　角(22) ▲同　角(88) △同　金(34) ▲２五歩打 △３四飛(24) ▲２二角打 △５五角打
20170209_1344,43,10,600,-590,lnsgk2nl/7r1/1pppp1b2/p4g3/6PP1/PPP4sp/1K1PPS1p1/1B2G3R/LNSG3NL b P3p 43,lnsgk2nl/7r1/1pppp1b2/p4g3/6PP1/PPP4sp/1K1PPS1p1/1B2G3R/LNSG3NL b P3p 43,P*4e,**候補手  候補1 時間 00:00.9 深さ 11/22 ノード数 1009612 評価値 600 読み筋 ▲４八飛(18) △３五銀(26) ▲３六銀(47) △同　銀(35) ▲４四飛(48) △同　角(33) ▲同　角(88) △４九飛打 ▲２二角成(44) △６九飛成(49) ▲３一飛打 △４一歩打 ▲７八金打 △５八龍(69) ▲３六飛成(31) △６二玉(51) ▲２一馬(22)
20170209_1344,45,-137,292,-429,lnsgk2nl/7r1/1ppppgb2/p8/5PPP1/PPP4sp/1K1PPS1p1/1B2G3R/LNSG3NL b 3p 45,lnsgk2nl/7r1/1ppppgb2/p8/5PPP1/PPP4sp/1K1PPS1p1/1B2G3R/LNSG3NL b 3p 45,8h3c+,**候補手  候補1 時間 00:00.8 深さ 11/22 ノード数 1002830 評価値 292 読み筋 ▲３六銀(47) △４七歩打 ▲同　金(58) △１七歩成(16) ▲４八飛(18) △２八歩成(27) ▲５六金(47) △８八角成(33) ▲同　銀(79) △４七歩打 ▲同　飛(48) △１九と(28) ▲４四歩(45)
20170209_1344,49,-837,-230,-607,lnsgk2nl/7r1/1pppp4/p5g2/5P1P1/PPP4sp/1K1PPS1p1/4G3R/LNSG3NL b B4pb 49,lnsgk2nl/7r1/1pppp4/p5g2/5P1P1/PPP4sp/1K1PPS1p1/4G3R/LNSG3NL b B4pb 49,2e2d,**候補手  候補1 時間 00:00.8 深さ 12/19 ノード数 1014587 評価値 -230 読み筋 ▲４四歩(45) △４二歩打 ▲４八飛(18) △２八角打 ▲５六銀(47) △３三金(34) ▲８八角打 △１九角成(28) ▲４三歩成(44) △同　歩(42) ▲同　飛成(48) △同　金(33) ▲２二角成(88) △４九飛打 ▲７八銀(79)
20170209_1344,69,2572,4692,-2120,ln1g3Rl/3sk4/1pppp4/p6b1/5P3/PPP4s1/1K1PPS1p1/4G2+p1/LNSG3NL b PNG4pbr 69,ln1g3Rl/3sk4/1pppp4/p6b1/5P3/PPP4s1/1K1PPS1p1/4G2+p1/LNSG3NL b PNG4pbr 69,2a2d+,**候補手  候補1 時間 00:01.0 深さ 11/22 ノード数 1008045 評価値 4692 読み筋 ▲４四桂打 △４二玉(52) ▲２四飛成(21) △３二歩打 ▲２二龍(24) △３九飛打 ▲３二桂成(44) △同　飛成(39) ▲２四角打 △４三玉(42) ▲３二龍(22) △同　玉(43) ▲３三金打 △２一玉(32) ▲２二飛打
20170209_1548,100,1980,2688,-708,ln7/1kg2+R3/1p1s5/p1ppp2pp/1N7/P1P1PPG1P/1P1P5/2SKG1+s2/+bN1G2+n1L w PL3plsbr 100,l1+N2g1n+B/2+S1gks2/5p1p1/p1gpp1p1p/7n1/PP2PPP1P/5S1P1/3+r2GK1/7NL b pl3PLSBR 100,s*5h,**候補手  候補1 時間 00:01.1 深さ 10/26 ノード数 1015756 評価値 -2688 読み筋 △８四香打 ▲７三香打 △同　桂(81) ▲同　桂成(85) △同　玉(82) ▲７七桂(89) △６二銀打 ▲８五桂打 △８二玉(73) ▲６二龍(42) △同　金(72) ▲７三銀打 △同　金(62) ▲同　桂成(85) △同　玉(82)
20170209_1548,108,2466,4230,-1764,l8/1kg1s+R3/1p1s5/p1ppp2pp/1N3G3/P1P1PP2P/1P1P5/2SKG1+s2/+bN1G2+n1L w P3p2lnbr 108,l1+N2g1n+B/2+S1gks2/5p1p1/p2pp1p1p/3g3n1/PP2PPP1P/5S1P1/3+rS1GK1/8L b p3P2LNBR 108,2g2f,**候補手  候補1 時間 00:01.1 深さ 11/23 ノード数 1014389 評価値 -4230 読み筋 △８四桂打 ▲６六歩(67) △７六桂(84) ▲６七玉(68) △２七飛打 ▲７六玉(67) △７五香打 ▲８六玉(76) △７八香成(75) ▲６七桂打 △７七銀打 ▲７六玉(86) △６六銀成(77) ▲８六玉(76) △６七飛成(27)
20170209_1548,16,515,1900,-1385,lnsg1g1nl/2k2r3/ppppp1spp/5pp2/7P1/2P6/PPBPPPP1P/3K1GSR1/LNSG3NL w b 16,ln3gsnl/1rsg1k3/p1ppppbpp/6p2/1p7/2PP5/PPS1PPPPP/3R2K2/LN1G1GSNL b B 16,3h2h,**候補手  候補1 時間 00:00.6 深さ 14/26 ノード数 1012028 評価値 -1900 読み筋 △３九角打 ▲１八飛(28) △４八角成(39) ▲５九金(69) △同　馬(48) ▲同　玉(68) △８五金打 ▲７八銀(79) △７六金(85) ▲８八角(77) △５二金(41) ▲６五角打
20170209_1548,24,428,986,-558,ln1g3nl/1ks1gr3/1pppp1spp/p4pp2/7P1/P1P1P1P2/1PBP1P2P/2SK1GSR1/LN1G3NL w b 24,ln3g1nl/1rsg1ks2/p2p1pbp1/2p1p1p1p/1p7/2PP4P/PPS1PPPP1/3RG1SK1/LN3G1NL b B 24,9i9h,**候補手  候補1 時間 00:00.6 深さ 14/28 ノード数 1017195 評価値 -986 読み筋 △３九角打 ▲３七銀(38) △２八角成(39) ▲同　銀(37) △６四歩(63) ▲７九玉(68) △６三金(52) ▲８八玉(79) △７四歩(73) ▲６六歩(67) △７三桂(81) ▲６八角(77) △８四歩(83) ▲５八金(48) △８三銀(72) ▲８六歩(87) △７二金(61) ▲８七玉(88) △４五歩(44) ▲３七桂(29) △２九飛打
20170209_1548,34,826,1152,-326,ln1g3n1/1ks2r2l/1ppg2spp/p2pp1p2/5p1P1/P1P1P1P2/1PBPGP1RP/2SK1GS2/LN5NL w b 34,ln5nl/2sg1ks2/pr1pgpbp1/2p1p1p1p/1p1P5/2P1PP2P/PPS2GPP1/L2R2SK1/1N3G1NL b B 34,6h8h,**候補手  候補1 時間 00:00.5 深さ 14/23 ノード数 1005341 評価値 -1152 読み筋 △１四歩(13) ▲３七桂(29) △７四歩(73) ▲６六歩(67) △８四歩(83) ▲２九飛(27) △７三桂(81) ▲６七銀(78) △８三銀(72) ▲７八玉(68) △７二金(61) ▲５八金(57) △１三香(12) ▲２四歩(25)
20170209_1548,38,470,1173,-703,ln1g3n1/1ks4rl/1ppg2spp/p2pp4/5ppP1/P1P1P4/1PBPGPNRP/2SK1GS2/LN6L w pb 38,l6nl/2sg1ks2/prnpgpbp1/4p1p1p/1pPP5/4PP2P/PPS2GPP1/LR4SK1/1N3G1NL b PB 38,b*7d,**候補手  候補1 時間 00:00.7 深さ 12/26 ノード数 1021880 評価値 -1173 読み筋 △４二飛(22) ▲２六飛(27) △７四歩(73) ▲４六歩(47) △同　歩(45) ▲同　金(57) △３四銀(33) ▲４四歩打 △７三桂(81) ▲５八金(48) △８四角打 ▲６六角(77) △同　角(84) ▲同　歩(67) △４四飛(42)
20170209_1548,40,-72,465,-537,ln1g3n1/1ks4rl/1ppg2spp/p2pp4/5ppP1/P1P1P1bR1/1PBPGPN1P/2SK1GS2/LN6L w p 40,l6nl/2sg1ks2/p1npgpbp1/1rB1p1p1p/1pPP5/4PP2P/PPS2GPP1/LR4SK1/1N3G1NL b P 40,9g9f,**候補手  候補1 時間 00:00.6 深さ 12/23 ノード数 1026985 評価値 -465 読み筋 △４二飛(22) ▲７九玉(68) △７四歩(73) ▲６六歩(67) △４一飛(42) ▲６八角(77) △４四飛(41) ▲４六歩(47) △同　歩(45) ▲同　金(57) △３四銀(33) ▲４七銀(38) △同　角成(36) ▲同　金(48) △４二飛(44) ▲２四歩(25)
20170209_1548,44,625,1148,-523,ln1g3n1/1ks4rl/1ppg2sp1/p2pp3p/5bpP1/P1P1PP1R1/1PBPG3P/2SK1GS2/LN6L w Ppn 44,l6nl/2sg1ks2/p3gpbp1/1r1pp1p1p/1pPB5/P3PP2P/1PS2GPP1/LR4SK1/1N3G1NL b pPN 44,6e7d,**候補手  候補1 時間 00:00.7 深さ 12/25 ノード数 1022440 評価値 -1148 読み筋 △３四角(45) ▲５八金(57) △８四桂打 ▲４七銀(38) △７六桂(84) ▲５七玉(68) △７四歩(73) ▲３六歩打 △同　歩(35) ▲同　飛(26) △３二飛(22) ▲３四飛(36) △同　銀(33) ▲１一角成(77) △３三桂(21) ▲７七銀(78) △７九飛打 ▲２一馬(11) △５二飛(32)
20170209_1548,46,-12,612,-624,ln1g3n1/1ks4rl/1ppg2sp1/p2pp3p/6pP1/P1P1PPbR1/1PBPG1P1P/2SK1GS2/LN6L w pn 46,l6nl/2sg1ks2/p1p1gpbp1/1rBpp1p1p/1pP6/P3PP2P/1PS2GPP1/LR4SK1/1N3G1NL b PN 46,n*7f,**候補手  候補1 時間 00:00.7 深さ 12/28 ノード数 1006684 評価値 -612 読み筋 △６五桂打 ▲６六角(77) △５七桂成(65) ▲同　金(48) △１五金打 ▲２九飛(26) △２五角(36) ▲１六歩(17) △２四歩(23) ▲１五歩(16) △同　歩(14) ▲４五金打 △１六歩(15) ▲３五金(45) △１七歩成(16) ▲２五金(35) △同　歩(24) ▲７五桂打 △４八金打 ▲６三桂成(75) △同　銀(72) ▲４七銀(38)
20170209_1548,52,-478,246,-724,ln1g3n1/1ks4rl/1ppg2sp1/p2pp1n1p/6pP1/P1P1PP3/1PBP1GP1P/2SK1G3/LN5RL w PBs 52,lr5nl/3g1ks2/p1pg1pbp1/3pp1p1p/1pP6/P1N1PP2P/1PS2GPP1/LR4SK1/1N3G1NL b pbS 52,3g3f,**候補手  候補1 時間 00:00.6 深さ 11/25 ノード数 1003644 評価値 -246 読み筋 △４二飛(22) ▲７九玉(68) △７四歩(73) ▲８八角打 △４六飛(42) ▲同　金(47) △同　桂(34) ▲４一飛打 △４七歩打 ▲４六飛成(41) △４八歩成(47) ▲同　龍(46) △３六歩(35) ▲同　歩(37)
20170209_1548,62,733,1182,-449,ln1g1B1n1/1ks4rl/1p1g2s2/p1ppp1npp/9/P1P1PPp1P/1PBP1G3/2SK1G3/LN5RL w 3ps 62,lr5nl/3g1ks2/3g1pbp1/p1Ppp1p1p/9/PPN1PPP1P/2S2G1P1/LR4SK1/1N1b1G1NL b 3PS 62,4i5i,**候補手  候補1 時間 00:00.7 深さ 11/22 ノード数 1024753 評価値 -1182 読み筋 △５二銀打 ▲同　角成(41) △同　飛(22) ▲４三銀打 △５三飛(52) ▲３四銀成(43) △同　銀(33) ▲２四飛(29) △２三銀打 ▲２九飛(24) △３三飛(53) ▲同　角成(77) △同　桂(21) ▲３五歩打 △２八歩打 ▲同　飛(29) △３七歩成(36) ▲同　金(47)
20170209_1548,66,342,1017,-675,ln2g2n1/1k5rl/1p1s2s2/p1ppp1npp/6G2/P1P1PPp1P/1PBP1G3/2SK1G3/LN5RL w 3psb 66,lr5nl/3g1ks2/3g1pbp1/p1Ppp1p1p/2g6/PPN1PPP1P/2S2S1P1/LR5K1/1N2G2NL b 3PSB 66,s*7c,**候補手  候補1 時間 00:00.8 深さ 11/19 ノード数 1010842 評価値 -1017 読み筋 △７二飛(22) ▲３六金(35) △７五歩(74) ▲同　歩(76) △７六歩打 ▲６六角(77) △６一金(51) ▲３五歩打
20170209_1548,68,956,1337,-381,ln2g2n1/1k5rl/1p1s2s2/p1ppp1npp/6G2/P1P1PPp1P/1PBP1Gs2/2SK5/LN3G1RL w 3pb 68,lr1g3nl/5ks2/2Sg1pbp1/p1Ppp1p1p/2g6/PPN1PPP1P/2S2S1P1/LR5K1/1N2G2NL b 3PB 68,7f8d,**候補手  候補1 時間 00:00.8 深さ 11/21 ノード数 1020797 評価値 -1337 読み筋 △４六桂(34) ▲３六金(35) △３八銀(37) ▲４六金(36) △２九銀成(38) ▲３四歩打 △４五歩打 ▲３三歩成(34) △４六歩(45) ▲同　金(47) △７二飛(22) ▲４四角(77) △１九成銀(29)
20170209_1548,78,2877,4082,-1205,ln2g2n1/1k6+B/1p1s3r1/p1ppp1spp/9/P1P1PPG1P/1P1P2s2/2SK5/LN3G1+nL w L4pgbr 78,l+N1g3nl/5ks2/2S2p1p1/p1gpp1p1p/9/PPS1PPP1P/1R3S1P1/+b6K1/1N2G2NL b l4PGBR 78,7c8b+,**候補手  候補1 時間 00:01.2 深さ 12/23 ノード数 1014380 評価値 -4082 読み筋 △２八飛打 ▲５八香打 △２七角打 ▲３七金(36) △４九角成(27) ▲３八銀打 △同　馬(49) ▲２三馬(12) △同　銀(34) ▲３八金(37) △同　飛成(28) ▲４四角打 △７二金打 ▲２二飛打 △４七角打
20170209_1548,86,2103,2732,-629,ln2g2n1/1kg6/1p1s3+R1/p1ppp2pp/9/P1P1PPG1P/1P1P5/2SKG2+s1/LN4+n1L w LS4p2br 86,l1+N4nl/1+S2gks2/5p1p1/p1gpp1p1p/9/PP2PPP1P/1+r3S1P1/6GK1/1N2G2NL b ls4P2BR 86,8b7b,**候補手  候補1 時間 00:01.0 深さ 12/19 ノード数 1010099 評価値 -2732 読み筋 △８八角打 ▲２一龍(23) △４九飛打 ▲６六歩(67) △４一歩打 ▲２四龍(21) △１九成銀(28) ▲５七玉(68) △７九角成(88) ▲６七玉(57) △７八馬(79) ▲同　玉(67) △６九銀打 ▲７七玉(78) △５八銀(69)
20170209_1548,88,1616,2251,-635,ln2g2+R1/1kg6/1p1s5/p1ppp2pp/9/P1P1PPG1P/1P1P5/2SKG1+s2/LN4+n1L w LNS4p2br 88,l1+N4nl/2+S1gks2/5p1p1/p1gpp1p1p/9/PP2PPP1P/5S1P1/6GK1/1+r2G2NL b lns4P2BR 88,5i4h,**候補手  候補1 時間 00:01.0 深さ 12/24 ノード数 1009457 評価値 -2251 読み筋 △４九飛打 ▲７七玉(68) △４八成銀(38) ▲６八金(58) △４一歩打 ▲６九香打 △７九角打 ▲８八銀打 △４四角打 ▲６六桂打 △同　角(44) ▲同　歩(67) △８五桂打
20170209_1548,90,2055,2552,-497,ln2S2+R1/1kgg5/1p1s5/p1ppp2pp/9/P1P1PPG1P/1P1P5/2SKG1+s2/LN4+n1L w LN4p2br 90,l1+N4nl/2+S1gks2/5p1p1/p1gpp1p1p/9/PP2PPP1P/5S1P1/5GGK1/1+r2s2NL b ln4P2BR 90,b*2b,**候補手  候補1 時間 00:01.0 深さ 11/20 ノード数 1004801 評価値 -2552 読み筋 △５二金(62) ▲４四桂打 △５一金(52) ▲同　龍(21) △８八角打 ▲５二桂成(44) △４九飛打 ▲６九銀(78) △４八成銀(38) ▲７八玉(68) △９九角成(88) ▲６八金(58) △８八銀打
20170209_1548,94,2402,2735,-333,ln5+R1/1k1g5/1p1s5/p1ppp2pp/9/P1P1PPG1P/1P1P5/1bSKG1+s2/LN1G2+n1L w LN4psbr 94,l1+N2g1nl/2+S1gksB1/5p1p1/p1gpp1p1p/9/PP2PPP1P/5S1P1/5G1K1/1+r5NL b ln4PSBR 94,2b1a+,**候補手  候補1 時間 00:01.1 深さ 10/20 ノード数 1005527 評価値 -2735 読み筋 △４九飛打 ▲６六歩(67) △４八成銀(38) ▲８六香打 △６一銀打 ▲６七玉(68) △９九角成(88) ▲６八金(58) △３八成桂(39) ▲７七桂(89) △８八馬(99) ▲８三香成(86) △同　玉(82)
20170209_2102,52,-365,-40,-325,ln1g5/1ks1gr2l/1pp4p1/p2p+B1s1p/5p1P1/P1P1P2bP/1P1PS2s1/2KGG1p2/LN3R1NL w 2PNp 52,ln1r3nl/2P1ggk2/1S2sp1p1/pB2p1p1p/1p1P5/P1S1+bP2P/1P4PP1/L2RG1SK1/5G1NL b 2pnP 52,8c8b+,**候補手  候補1 時間 00:00.9 深さ 11/20 ノード数 1008959 評価値 40 読み筋 △４四飛(42) ▲５五馬(54) △４三銀(34) ▲７七桂(89) △３六銀成(27) ▲４四馬(55) △同　角(26) ▲４一飛打 △４六歩(45) ▲５五桂打 △３九歩成(38) ▲４三桂成(55) △同　金(52) ▲３九飛(49) △４七歩成(46) ▲４三飛成(41) △５八と(47) ▲同　金(68)
20170209_2102,56,-786,-437,-349,ln1g5/1ks1gr2l/1p5p1/p1p+B2s1p/5p1P1/P1P1P2bP/1P1PS4/2KGG1p+s1/LN3R1NL w 3Ppn 56,ln1r3nl/1+SP1ggk2/4sp1p1/pB2p1p1p/1p1P5/P1S2+bP1P/1P5P1/L2RG1SK1/5G1NL b 3pPN 56,3h3g,**候補手  候補1 時間 00:01.0 深さ 10/27 ノード数 1005528 評価値 437 読み筋 △７三桂(81) ▲２八馬(64) △６五桂打 ▲７五歩(76) △５七桂成(65) ▲同　金(68) △６三金(52) ▲７四歩(75) △７七歩打 ▲同　桂(89) △７四金(63) ▲８六桂打
20170209_2102,60,-1745,-996,-749,ln1g5/1k2gr2l/1ps4p1/p1p5p/5psP1/P1P1P2bP/1P1PS2S1/2KGG1p+B1/LN3R1NL w 3Ppn 60,ln1r3nl/1+bP1ggk2/1s2sp1p1/pB2p1p1p/1pSP5/P5P1P/1P4SP1/L2RG2K1/5G1NL b 3pPN 60,n*7d,**候補手  候補1 時間 00:01.0 深さ 10/24 ノード数 1021364 評価値 996 読み筋 △４六桂打 ▲同　銀(57) △同　歩(45) ▲２六銀(27) △３九歩成(38) ▲同　飛(49) △２六銀(35) ▲４九飛(39) △３五銀(26)
20170209_2102,70,-2180,-1835,-345,ln1g5/1k2gr2l/1ps4p1/p1p5p/6sP1/P1P+BPp2P/1P1PGs1S1/2KG5/LN3R1NL w 4PNBp 70,ln1r3nl/5gk2/1s1Sgp1p1/p2Pp+bp1p/1pS6/P5P1P/1P4SP1/L2RG2K1/5G1NL b 4pnbP 70,8g8f,**候補手  候補1 時間 00:00.9 深さ 11/22 ノード数 1014285 評価値 1835 読み筋 △３六銀(35) ▲４三歩打 △同　飛(42) ▲３六銀(27) △同　銀成(47) ▲５四角打 △６五歩打 ▲５五馬(66) △４七歩成(46) ▲４三角成(54) △同　金(52) ▲４七金(57) △同　成銀(36) ▲同　飛(49)
20170209_2102,78,-3731,-2598,-1133,ln1g5/1k2g3l/1ps3+P2/p1p1B3p/1r4sp1/P1P+BPp2P/1PNPGs1S1/2KG5/L4R1NL w 3PN2p 78,ln1r4l/5gk2/1s1Sgpnp1/p2Pp+bp1p/1PS4R1/P3b1P1P/2+p3SP1/L3G2K1/5G1NL b 3pn2P 78,2g2f,**候補手  候補1 時間 00:01.1 深さ 11/22 ノード数 1014755 評価値 2598 読み筋 △８四飛(85) ▲６五桂打 △６二金(52) ▲７三桂(65) △同　金(62) ▲８一角成(54) △同　玉(82) ▲６五桂(77) △６二金(61) ▲７三桂(65) △同　金(62) ▲８四馬(66) △同　歩(83) ▲６一飛打 △７一桂打
20170209_2102,84,-4267,-3668,-599,ln1g5/1k1g2R1l/2s2+P3/p1p1B3p/1p4sp1/P1P+BPp2P/1P1PGs1S1/2KG5/L4R1NL w 3PN2pn 84,ln1r4l/5gk2/1s1Sgp1p1/p2Pp+bp1p/1PS4P1/P3b1P1P/3+p2S2/L1r2G1K1/5G1NL b 3pn2PN 84,7e8d,**候補手  候補1 時間 00:01.0 深さ 10/22 ノード数 1029726 評価値 3668 読み筋 △６五歩打 ▲同　馬(66) △６四歩打 ▲６六馬(65) △２六歩(25) ▲３五飛成(32) △２七歩成(26) ▲８五龍(35) △８三桂打 ▲８四銀打 △７二金(61) ▲４六金(57) △８四銀(73) ▲同　馬(66) △７三銀打
20170209_2102,88,-6517,-4316,-2201,ln1g5/1k1g2R1l/2s1+P4/p1p1B3p/1p7/P1P+BPp1pP/1P1PGs3/2KG5/L4R1NL w 3PNS2pns 88,ln1r4l/5gk2/3Sgp1p1/pP1Pp+bp1p/7P1/P3b1P1P/4+p1S2/L1r2G1K1/5G1NL b 3pns2PNS 88,s*7b,**候補手  候補1 時間 00:01.0 深さ 10/17 ノード数 1005429 評価値 4316 読み筋 △７二桂打 ▲６二と(53) △同　銀(73) ▲１二飛成(32) △７三銀打 ▲５五馬(66) △６四歩打 ▲７七銀打 △５三歩打 ▲４三角成(54)
20170210_1719,17,7,372,-365,ln1gkgsnl/1r5b1/3spppp1/p1pp4p/1p7/2PP4P/PPBSPPPP1/3R1K3/LN1G1GSNL b - 17,ln1gkgsnl/1r5b1/3spppp1/p1pp4p/1p7/2PP4P/PPBSPPPP1/3R1K3/LN1G1GSNL b - 17,6h7h,**候補手  候補1 時間 00:00.5 深さ 15/22 ノード数 1006334 評価値 372 読み筋 ▲５六銀(67) △７三桂(81) ▲３八銀(39) △４二玉(51) ▲４六歩(47) △３二玉(42) ▲３九玉(48) △５二金(61) ▲５八金(69) △５四銀(63) ▲３六歩(37) △３四歩(33) ▲４七金(58) △９五歩(94) ▲３七桂(29) △４二銀(31) ▲２八玉(39) △６二飛(82)
20170210_1719,27,128,525,-397,l2g1gsnl/1r3k1b1/2n1pp1p1/p1pps3p/1p4p2/2PP4P/PPBSPPPP1/2R1G1SK1/LN3G1NL b - 27,l2g1gsnl/1r3k1b1/2n1pp1p1/p1pps3p/1p4p2/2PP4P/PPBSPPPP1/2R1G1SK1/LN3G1NL b - 27,6g5f,**候補手  候補1 時間 00:00.7 深さ 14/32 ノード数 1006993 評価値 525 読み筋 ▲７五歩(76) △同　歩(74) ▲６五歩(66) △同　銀(54) ▲２二角成(77) △同　銀(31) ▲７五飛(78) △７四歩打 ▲６五飛(75) △同　桂(73) ▲７三角打 △６二飛(82)
20170210_1719,29,102,776,-674,l2g1gsnl/1r3k1b1/2n1pp1p1/p1p1s3p/1p1p2p2/2PPS3P/PPB1PPPP1/2R1G1SK1/LN3G1NL b - 29,l2g1gsnl/1r3k1b1/2n1pp1p1/p1p1s3p/1p1p2p2/2PPS3P/PPB1PPPP1/2R1G1SK1/LN3G1NL b - 29,5f6e,**候補手  候補1 時間 00:00.7 深さ 13/24 ノード数 1032647 評価値 776 読み筋 ▲７五歩(76) △同　歩(74) ▲６五歩(66) △６六歩打 ▲８八角(77) △６五銀(54) ▲同　銀(56) △同　桂(73) ▲７五飛(78) △６四銀打 ▲７四飛(75) △６二飛(82) ▲６三歩打 △同　飛(62) ▲７二銀打 △６二飛(63) ▲６一銀成(72) △同　飛(62)
20170210_1719,33,396,834,-438,l2g1gsnl/1r3k1b1/4pp1p1/p1p1s3p/3P2p2/1pP5P/PPB1PPPP1/2R1G1SK1/LN3G1NL b PNs 33,l2g1gsnl/1r3k1b1/4pp1p1/p1p1s3p/3P2p2/1pP5P/PPB1PPPP1/2R1G1SK1/LN3G1NL b PNs 33,7g2b+,**候補手  候補1 時間 00:00.7 深さ 12/26 ノード数 1018214 評価値 834 読み筋 ▲３四桂打 △３二玉(42) ▲２二桂成(34) △同　銀(31) ▲８六歩(87) △８七銀打 ▲６八飛(78) △５二金(61) ▲６七金(58) △３三銀(22) ▲４六角打 △８一飛(82) ▲７三角成(46) △６一飛(81) ▲６四歩(65) △４四歩(43) ▲６六角(77)
